city,city_ascii,state_id,state_name,county_fips,county,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
Congerville,Congerville,IL,Illinois,05000US17203,Woodford,40.6168,-89.2051,840,336,shape,FALSE,TRUE,America/Chicago,3,61729,1840011942
Garrett Park,Garrett Park,MD,Maryland,05000US24031,Montgomery,39.036,-77.0934,840,1925.9,shape,FALSE,TRUE,America/New_York,3,20896,1840005843
Prices Fork,Prices Fork,VA,Virginia,05000US51121,Montgomery,37.207,-80.4852,840,160,shape,FALSE,FALSE,America/New_York,3,24060,1840024791
New Tripoli,New Tripoli,PA,Pennsylvania,05000US42077,Lehigh,40.6773,-75.7498,840,353,shape,FALSE,FALSE,America/New_York,3,18066,1840026407
Inverness,Inverness,MS,Mississippi,05000US28133,Sunflower,33.3543,-90.5913,840,225,shape,FALSE,TRUE,America/Chicago,3,38753,1840016775
Chauncey,Chauncey,OH,Ohio,05000US39009,Athens,39.4007,-82.1271,840,589,shape,FALSE,TRUE,America/New_York,3,45719,1840010638
North Irwin,North Irwin,PA,Pennsylvania,05000US42129,Westmoreland,40.3389,-79.7114,839,1215.7,shape,FALSE,TRUE,America/New_York,3,15642,1840001154
Stockton,Stockton,MN,Minnesota,05000US27169,Winona,44.0271,-91.7697,839,190,shape,FALSE,TRUE,America/Chicago,3,55987,1840008989
Middletown,Middletown,MI,Michigan,05000US26155,Shiawassee,42.9869,-84.1445,839,690,shape,FALSE,FALSE,America/Detroit,3,48867,1840004364
Highlandville,Highlandville,MO,Missouri,05000US29043,Christian,36.9417,-93.2832,839,65,shape,FALSE,TRUE,America/Chicago,3,65721 65669,1840007646
Olde Stockdale,Olde Stockdale,CA,California,05000US6029,Kern,35.3476,-119.0794,839,795,shape,FALSE,FALSE,America/Los_Angeles,3,93309,1840147384
Trinidad,Trinidad,TX,Texas,05000US48213,Henderson,32.1562,-96.1054,839,21,shape,FALSE,TRUE,America/Chicago,3,75163,1840022112
Copperton,Copperton,UT,Utah,05000US49035,Salt Lake,40.5662,-112.0977,839,788.6,shape,FALSE,TRUE,America/Denver,3,84006,1840024252
Tulelake,Tulelake,CA,California,05000US6093,Siskiyou,41.9533,-121.4751,839,790,shape,FALSE,TRUE,America/Los_Angeles,3,96134,1840021318
Horseshoe Bend,Horseshoe Bend,ID,Idaho,05000US16015,Boise,43.9165,-116.1997,839,298,shape,FALSE,TRUE,America/Boise,3,83629,1840020005
Brownstown,Brownstown,IL,Illinois,05000US17051,Fayette,38.9942,-88.9554,839,426,shape,FALSE,TRUE,America/Chicago,3,62418,1840010694
Dayton,Dayton,IA,Iowa,05000US19187,Webster,42.2622,-94.0711,839,380,shape,FALSE,TRUE,America/Chicago,3,50530,1840006942
Ventress,Ventress,LA,Louisiana,05000US22077,Pointe Coupee,30.6825,-91.4248,839,159,shape,FALSE,FALSE,America/Chicago,3,70783,1840025990
Palestine,Palestine,AR,Arkansas,05000US5123,St. Francis,34.9696,-90.9068,838,97,shape,FALSE,TRUE,America/Chicago,3,72372,1840014620
Buckley,Buckley,MI,Michigan,05000US26165,Wexford,44.5033,-85.672,838,177,shape,FALSE,TRUE,America/Detroit,3,49620,1840010022
Los Olivos,Los Olivos,CA,California,05000US6083,Santa Barbara,34.664,-120.117,838,123,shape,FALSE,FALSE,America/Los_Angeles,3,93441,1840024983
San Antonito,San Antonito,NM,New Mexico,05000US35001,Bernalillo,35.1574,-106.3475,837,132,shape,FALSE,FALSE,America/Denver,3,87008 87047,1840138585
McGregor,McGregor,IA,Iowa,05000US19043,Clayton,43.0246,-91.1819,837,249,shape,FALSE,TRUE,America/Chicago,3,52157,1840008015
Linnell Camp,Linnell Camp,CA,California,05000US6107,Tulare,36.3089,-119.2225,837,892.2,shape,FALSE,TRUE,America/Los_Angeles,3,93292,1840042261
Hubbell,Hubbell,MI,Michigan,05000US26061,Houghton,47.177,-88.436,837,173,shape,FALSE,FALSE,America/Detroit,3,49945 49913 49934,1840006565
Burlingame,Burlingame,KS,Kansas,05000US20139,Osage,38.7517,-95.8351,837,365,shape,FALSE,TRUE,America/Chicago,3,66413,1840007458
Niota,Niota,TN,Tennessee,05000US47107,McMinn,35.5171,-84.5499,837,140,shape,FALSE,TRUE,America/New_York,3,37826,1840014549
Holly Pond,Holly Pond,AL,Alabama,05000US1043,Cullman,34.1696,-86.6125,837,79,shape,FALSE,TRUE,America/Chicago,3,35055 35083,1840016698
Washingtonville,Washingtonville,OH,Ohio,05000US39029,Columbiana,40.8991,-80.7678,837,483,shape,FALSE,TRUE,America/New_York,3,44490,1840011937
Sandia,Sandia,TX,Texas,05000US48249,Jim Wells,28.0198,-97.8704,837,334,shape,FALSE,FALSE,America/Chicago,3,78383,1840019713
Dobbins Heights,Dobbins Heights,NC,North Carolina,05000US37153,Richmond,34.9068,-79.6933,836,365,shape,FALSE,TRUE,America/New_York,3,28345,1840016474
Potlatch,Potlatch,ID,Idaho,05000US16057,Latah,46.9235,-116.8976,836,762,shape,FALSE,TRUE,America/Los_Angeles,3,83855,1840019870
Rocky Boy West,Rocky Boy West,MT,Montana,05000US30015,Chouteau,48.2972,-109.9918,836,59,shape,FALSE,TRUE,America/Denver,4,59521,1840042461
Black Eagle,Black Eagle,MT,Montana,05000US30013,Cascade,47.527,-111.267,836,209,shape,FALSE,FALSE,America/Denver,3,59414,1840017345
Wanblee,Wanblee,SD,South Dakota,05000US46071,Jackson,43.5705,-101.6614,835,160,shape,FALSE,FALSE,America/Denver,3,57577,1840006816
Hennepin,Hennepin,IL,Illinois,05000US17155,Putnam,41.2589,-89.3216,835,60,shape,FALSE,TRUE,America/Chicago,3,61327,1840011685
Lake Nebagamon,Lake Nebagamon,WI,Wisconsin,05000US55031,Douglas,46.512,-91.6995,835,25,shape,FALSE,TRUE,America/Chicago,3,54849,1840003910
Lone Rock,Lone Rock,WI,Wisconsin,05000US55103,Richland,43.1857,-90.2012,835,324,shape,FALSE,TRUE,America/Chicago,3,53556,1840002819
Mendon,Mendon,MI,Michigan,05000US26149,St. Joseph,42.0089,-85.4544,835,329,shape,FALSE,TRUE,America/Detroit,3,49072,1840011384
Sunol,Sunol,CA,California,05000US6001,Alameda,37.59,-121.8847,835,11,shape,FALSE,FALSE,America/Los_Angeles,3,94586,1840018915
Ryan,Ryan,OK,Oklahoma,05000US40067,Jefferson,34.0213,-97.9541,834,341,shape,FALSE,TRUE,America/Chicago,3,73565,1840021921
Wild Rose,Wild Rose,WI,Wisconsin,05000US55137,Waushara,44.1788,-89.2442,834,221,shape,FALSE,TRUE,America/Chicago,3,54984,1840002236
Pine Lake,Pine Lake,GA,Georgia,05000US13089,DeKalb,33.7906,-84.2061,834,1998.2,shape,FALSE,TRUE,America/New_York,3,30072 30083,1840014779
Modjeska,Modjeska,CA,California,05000US6059,Orange,33.7091,-117.6299,834,160,shape,FALSE,FALSE,America/Los_Angeles,3,92676,1840129910
Keota,Keota,IA,Iowa,05000US19107,Keokuk,41.3651,-91.9533,834,416,shape,FALSE,TRUE,America/Chicago,3,52248,1840008218
Sand Rock,Sand Rock,AL,Alabama,05000US1019,Cherokee,34.2312,-85.7704,834,63,shape,FALSE,TRUE,America/Chicago,3,35983,1840017941
Fordland,Fordland,MO,Missouri,05000US29225,Webster,37.1556,-92.9416,834,291,shape,FALSE,TRUE,America/Chicago,3,65652,1840008741
Wayne Lakes,Wayne Lakes,OH,Ohio,05000US39037,Darke,40.0216,-84.6625,834,605,shape,FALSE,TRUE,America/New_York,3,45331,1840034185
Diablo,Diablo,CA,California,05000US6013,Contra Costa,37.8408,-121.9565,834,236,shape,FALSE,FALSE,America/Los_Angeles,3,94506 94528,1840018896
Falcon Lake Estates,Falcon Lake Estates,TX,Texas,05000US48505,Zapata,26.8719,-99.2584,834,479,shape,FALSE,FALSE,America/Chicago,3,78076,1840037047
Marcy,Marcy,NY,New York,05000US36065,Oneida,43.1373,-75.268,834,187,shape,FALSE,FALSE,America/New_York,3,13403,1840153006
Appling,Appling,GA,Georgia,05000US13073,Columbia,33.5588,-82.3183,833,36,shape,FALSE,FALSE,America/New_York,3,30802,1840029376
Rivesville,Rivesville,WV,West Virginia,05000US54049,Marion,39.5319,-80.1205,833,613,shape,FALSE,TRUE,America/New_York,3,26588,1840005737
Hide-A-Way Hills,Hide-A-Way Hills,OH,Ohio,05000US39073,Hocking,39.6551,-82.466,833,123,shape,FALSE,FALSE,America/New_York,3,43107 43155 43138,1840026633
Highmore,Highmore,SD,South Dakota,05000US46069,Hyde,44.5214,-99.4394,832,170,shape,FALSE,TRUE,America/Chicago,3,57345,1840002278
Lynn,Lynn,AL,Alabama,05000US1133,Winston,34.0548,-87.5555,832,30,shape,FALSE,TRUE,America/Chicago,3,35565 35575,1840016709
Fort Gaines,Fort Gaines,GA,Georgia,05000US13061,Clay,31.6238,-85.0528,832,67,shape,FALSE,TRUE,America/New_York,3,39851,1840013859
Bay View,Bay View,OH,Ohio,05000US39043,Erie,41.468,-82.825,832,873.4,shape,FALSE,TRUE,America/New_York,3,44870,1840011543
Oppelo,Oppelo,AR,Arkansas,05000US5029,Conway,35.1003,-92.7733,832,132,shape,FALSE,TRUE,America/Chicago,3,72110,1840014565
Woolrich,Woolrich,PA,Pennsylvania,05000US42035,Clinton,41.1865,-77.3738,832,270,shape,FALSE,FALSE,America/New_York,3,17779 17745,1840101841
Minor,Minor,AL,Alabama,05000US1073,Jefferson,33.539,-86.9401,832,483,shape,FALSE,FALSE,America/Chicago,3,35224,1840013726
Columbia,Columbia,AL,Alabama,05000US1069,Houston,31.2968,-85.1103,832,81,shape,FALSE,TRUE,America/New_York,3,36319,1840017129
Russellville,Russellville,MO,Missouri,05000US29051,Cole,38.5127,-92.4385,832,402,shape,FALSE,TRUE,America/Chicago,3,65074,1840009797
Asherton,Asherton,TX,Texas,05000US48127,Dimmit,28.4461,-99.7604,832,393,shape,FALSE,TRUE,America/Chicago,3,78827,1840019700
Cassville,Cassville,WI,Wisconsin,05000US55043,Grant,42.715,-90.9891,832,309,shape,FALSE,TRUE,America/Chicago,3,53806,1840002973
Indian Springs,Indian Springs,NV,Nevada,05000US32003,Clark,36.5719,-115.7204,832,17,shape,FALSE,FALSE,America/Los_Angeles,3,89018 89124,1840017688
Sierra Blanca,Sierra Blanca,TX,Texas,05000US48229,Hudspeth,31.1835,-105.3395,832,67,shape,FALSE,FALSE,America/Denver,3,79851,1840019521
Gayle Mill,Gayle Mill,SC,South Carolina,05000US45023,Chester,34.7023,-81.2391,832,490,shape,FALSE,FALSE,America/New_York,3,29706,1840035845
Edgewater,Edgewater,AL,Alabama,05000US1073,Jefferson,33.5287,-86.9572,832,276,shape,FALSE,FALSE,America/Chicago,3,35224,1840013093
Lamberton,Lamberton,MN,Minnesota,05000US27127,Redwood,44.2306,-95.2676,831,419,shape,FALSE,TRUE,America/Chicago,3,56152,1840007873
Shoreham,Shoreham,MI,Michigan,05000US26021,Berrien,42.0604,-86.5115,831,547,shape,FALSE,TRUE,America/Detroit,3,49085,1840011229
Hardin,Hardin,IL,Illinois,05000US17013,Calhoun,39.1591,-90.6248,831,150,shape,FALSE,TRUE,America/Chicago,3,62047,1840012684
Tilghman Island,Tilghman Island,MD,Maryland,05000US24041,Talbot,38.7008,-76.3353,831,133,shape,FALSE,FALSE,America/New_York,3,21665 21671,1840031488
Pearl City,Pearl City,IL,Illinois,05000US17177,Stephenson,42.2668,-89.8271,831,500,shape,FALSE,TRUE,America/Chicago,3,61062,1840011118
Libertytown,Libertytown,MD,Maryland,05000US24021,Frederick,39.4859,-77.2482,831,133,shape,FALSE,FALSE,America/New_York,3,21701 21762 21791,1840024452
Ridgway,Ridgway,IL,Illinois,05000US17059,Gallatin,37.7979,-88.2606,831,364,shape,FALSE,TRUE,America/Chicago,3,62979,1840012970
Annville,Annville,KY,Kentucky,05000US21109,Jackson,37.3254,-83.9621,831,40,shape,FALSE,FALSE,America/New_York,3,40402 40486,1840013236
Stafford,Stafford,KS,Kansas,05000US20185,Stafford,37.9624,-98.5995,830,350,shape,FALSE,TRUE,America/Chicago,3,67578,1840009830
Shalimar,Shalimar,FL,Florida,05000US12091,Okaloosa,30.4435,-86.583,830,918,shape,FALSE,TRUE,America/Chicago,3,32579,1840018212
Empire City,Empire City,OK,Oklahoma,05000US40137,Stephens,34.4803,-98.0552,830,34,shape,FALSE,TRUE,America/Chicago,3,73529 73533,1840021887
Hanna,Hanna,WY,Wyoming,05000US56007,Carbon,41.8697,-106.5597,830,156,shape,FALSE,TRUE,America/Denver,3,82327,1840021314
Lakeville,Lakeville,CT,Connecticut,05000US9005,Litchfield,41.9595,-73.4485,830,83,shape,FALSE,FALSE,America/New_York,3,06039 06068,1840026222
Rhine,Rhine,GA,Georgia,05000US13091,Dodge,31.9891,-83.2,830,102,shape,FALSE,TRUE,America/New_York,3,31077,1840018116
Cardwell,Cardwell,MO,Missouri,05000US29069,Dunklin,36.0475,-90.2909,830,508,shape,FALSE,TRUE,America/Chicago,3,63829,1840007664
Whiting,Whiting,IA,Iowa,05000US19133,Monona,42.1272,-96.1507,829,314,shape,FALSE,TRUE,America/Chicago,3,51063,1840010133
Grand Junction,Grand Junction,IA,Iowa,05000US19073,Greene,42.033,-94.2369,829,330,shape,FALSE,TRUE,America/Chicago,3,50107,1840008121
Elberfeld,Elberfeld,IN,Indiana,05000US18173,Warrick,38.1617,-87.4482,829,588.6,shape,FALSE,TRUE,America/Chicago,3,47613,1840010820
New Holland,New Holland,OH,Ohio,05000US39129,Pickaway,39.5544,-83.2595,829,163,shape,FALSE,TRUE,America/New_York,3,43145,1840012555
Oil City,Oil City,LA,Louisiana,05000US22017,Caddo,32.7454,-93.9758,829,179,shape,FALSE,TRUE,America/Chicago,3,71061,1840016933
Axtell,Axtell,NE,Nebraska,05000US31099,Kearney,40.4798,-99.1292,829,689,shape,FALSE,TRUE,America/Chicago,3,68924,1840012065
Autaugaville,Autaugaville,AL,Alabama,05000US1001,Autauga,32.432,-86.6578,829,40,shape,FALSE,TRUE,America/Chicago,3,36003,1840015797
Lilly,Lilly,PA,Pennsylvania,05000US42021,Cambria,40.4244,-78.6202,829,613,shape,FALSE,TRUE,America/New_York,3,15938,1840001117
Screven,Screven,GA,Georgia,05000US13305,Wayne,31.484,-82.0171,829,148,shape,FALSE,TRUE,America/New_York,3,31560,1840015857
Sheffield,Sheffield,IL,Illinois,05000US17011,Bureau,41.358,-89.7391,828,273,shape,FALSE,TRUE,America/Chicago,3,61361,1840011582
Eden,Eden,UT,Utah,05000US49057,Weber,41.3022,-111.8085,828,76,shape,FALSE,FALSE,America/Denver,3,84310,1840024158
Tesuque,Tesuque,NM,New Mexico,05000US35049,Santa Fe,35.7487,-105.9209,828,56,shape,FALSE,FALSE,America/Denver,3,87506 87501,1840019104
Seven Mile,Seven Mile,OH,Ohio,05000US39017,Butler,39.4858,-84.5523,828,442,shape,FALSE,TRUE,America/New_York,3,45062 45011,1840012609
Auburn,Auburn,NJ,New Jersey,05000US34033,Salem,39.6969,-75.3561,828,75,shape,FALSE,FALSE,America/New_York,3,08085 08098,1840033219
Bloomsdale,Bloomsdale,MO,Missouri,05000US29186,Ste. Genevieve,38.0146,-90.2213,828,196,shape,FALSE,TRUE,America/Chicago,3,63627,1840007544
Whitecone,Whitecone,AZ,Arizona,05000US4017,Navajo,35.6037,-110.0791,828,7,shape,FALSE,TRUE,America/Denver,4,86031 86034,1840027881
Brecon,Brecon,OH,Ohio,05000US39061,Hamilton,39.2798,-84.3531,828,486,shape,FALSE,FALSE,America/New_York,3,45249,1840024514
Blue Ridge,Blue Ridge,TX,Texas,05000US48085,Collin,33.2978,-96.3978,828,286,shape,FALSE,TRUE,America/Chicago,3,75424,1840019398
Coldwater,Coldwater,KS,Kansas,05000US20033,Comanche,37.2582,-99.3378,828,124,shape,FALSE,TRUE,America/Chicago,3,67029,1840007624
Osmond,Osmond,WY,Wyoming,05000US56023,Lincoln,42.6777,-110.9408,828,100,shape,FALSE,FALSE,America/Denver,3,83110,1840024048
South Coffeyville,South Coffeyville,OK,Oklahoma,05000US40105,Nowata,36.9921,-95.6219,828,433,shape,FALSE,TRUE,America/Chicago,3,74072,1840022594
Ossineke,Ossineke,MI,Michigan,05000US26007,Alpena,44.9072,-83.4287,828,87,shape,FALSE,FALSE,America/Detroit,3,49766,1840006574
Cloudcroft,Cloudcroft,NM,New Mexico,05000US35035,Otero,32.9532,-105.7326,828,195,shape,FALSE,TRUE,America/Denver,3,88317,1840023001
Ashton,Ashton,IL,Illinois,05000US17103,Lee,41.8682,-89.2225,827,476,shape,FALSE,TRUE,America/Chicago,3,61006,1840011426
Avery,Avery,TX,Texas,05000US48387,Red River,33.5521,-94.7803,827,336,shape,FALSE,TRUE,America/Chicago,3,75554,1840020570
Rockford,Rockford,IA,Iowa,05000US19067,Floyd,43.0524,-92.9477,827,512,shape,FALSE,TRUE,America/Chicago,3,50468,1840009061
Mayville,Mayville,MI,Michigan,05000US26157,Tuscola,43.3363,-83.352,827,296,shape,FALSE,TRUE,America/Detroit,3,48744,1840010973
Maricao,Maricao,PR,Puerto Rico,05000US72093,Maricao,18.1838,-66.981,827,191.8,shape,FALSE,FALSE,America/Puerto_Rico,3,606,1630023678
Oxford,Oxford,MD,Maryland,05000US24041,Talbot,38.685,-76.1702,827,568,shape,FALSE,TRUE,America/New_York,3,21654,1840006090
Rock Island,Rock Island,OK,Oklahoma,05000US40079,Le Flore,35.1831,-94.4811,827,26,shape,FALSE,TRUE,America/Chicago,3,74932,1840021796
Arlington Heights,Arlington Heights,OH,Ohio,05000US39061,Hamilton,39.2154,-84.4556,827,1175.9,shape,FALSE,TRUE,America/New_York,3,45215,1840003811
White Oak,White Oak,MS,Mississippi,05000US28143,Tunica,34.6438,-90.3495,827,691,shape,FALSE,FALSE,America/Chicago,3,38676,1840025842
South Weldon,South Weldon,NC,North Carolina,05000US37083,Halifax,36.4135,-77.6024,827,733,shape,FALSE,FALSE,America/New_York,3,27890,1840013310
Sugar Grove,Sugar Grove,VA,Virginia,05000US51173,Smyth,36.7689,-81.4075,827,109,shape,FALSE,FALSE,America/New_York,3,24375,1840006513
Riceboro,Riceboro,GA,Georgia,05000US13179,Liberty,31.7264,-81.4438,826,28,shape,FALSE,TRUE,America/New_York,3,31323,1840014930
Pringle,Pringle,PA,Pennsylvania,05000US42079,Luzerne,41.2774,-75.9012,826,693,shape,FALSE,TRUE,America/New_York,3,18704 18709,1840000768
Slaughter,Slaughter,LA,Louisiana,05000US22037,East Feliciana,30.7219,-91.1393,826,58,shape,FALSE,TRUE,America/Chicago,3,70777,1840018213
Nevada,Nevada,OH,Ohio,05000US39175,Wyandot,40.8188,-83.1312,826,310,shape,FALSE,TRUE,America/New_York,3,44849,1840011888
Manilla,Manilla,IA,Iowa,05000US19047,Crawford,41.8926,-95.2345,826,299,shape,FALSE,TRUE,America/Chicago,3,51454,1840009164
Osceola,Osceola,NE,Nebraska,05000US31143,Polk,41.1781,-97.5498,826,345,shape,FALSE,TRUE,America/Chicago,3,68651,1840009312
Sheridan,Sheridan,MI,Michigan,05000US26117,Montcalm,43.2086,-85.0739,825,289,shape,FALSE,TRUE,America/Detroit,3,48884,1840010995
New Summerfield,New Summerfield,TX,Texas,05000US48073,Cherokee,31.9807,-95.115,825,67,shape,FALSE,TRUE,America/Chicago,3,75766 75780,1840020791
Bradbury,Bradbury,CA,California,05000US6037,Los Angeles,34.1536,-117.9684,825,162,shape,FALSE,TRUE,America/Los_Angeles,3,91008,1840019232
Annawan,Annawan,IL,Illinois,05000US17073,Henry,41.3958,-89.8882,825,149,shape,FALSE,TRUE,America/Chicago,3,61234 61344,1840010241
Loma Linda,Loma Linda,MO,Missouri,05000US29145,Newton,36.9858,-94.5922,824,89,shape,FALSE,TRUE,America/Chicago,3,64804,1840009929
Port Orford,Port Orford,OR,Oregon,05000US41015,Curry,42.7497,-124.4973,824,204,shape,FALSE,TRUE,America/Los_Angeles,3,97465,1840020079
Ronda,Ronda,NC,North Carolina,05000US37193,Wilkes,36.2217,-80.9431,824,293,shape,FALSE,TRUE,America/New_York,3,28670,1840017720
Swink,Swink,CO,Colorado,05000US8089,Otero,38.0141,-103.6283,824,653.7,shape,FALSE,TRUE,America/Denver,3,81077,1840022528
Orrick,Orrick,MO,Missouri,05000US29177,Ray,39.2133,-94.1254,824,238,shape,FALSE,TRUE,America/Chicago,3,64077,1840009599
Timber Lakes,Timber Lakes,UT,Utah,05000US49051,Wasatch,40.4733,-111.2533,824,35,shape,FALSE,FALSE,America/Denver,3,84032,1840037250
Wedderburn,Wedderburn,OR,Oregon,05000US41015,Curry,42.4328,-124.4232,824,301,shape,FALSE,FALSE,America/Los_Angeles,3,97444,1840098078
Floyd Hill,Floyd Hill,CO,Colorado,05000US8019,Clear Creek,39.7217,-105.4313,824,50,shape,FALSE,TRUE,America/Denver,4,80439,1840038713
Weiner,Weiner,AR,Arkansas,05000US5111,Poinsett,35.6197,-90.9054,823,232,shape,FALSE,TRUE,America/Chicago,3,72479,1840015408
Council,Council,ID,Idaho,05000US16003,Adams,44.7328,-116.4376,823,301,shape,FALSE,TRUE,America/Boise,3,83612,1840018584
George,George,WA,Washington,05000US53025,Grant,47.0846,-119.86,823,230,shape,FALSE,TRUE,America/Los_Angeles,3,98848 98824,1840019814
Hollow Creek,Hollow Creek,KY,Kentucky,05000US21111,Jefferson,38.1526,-85.6244,823,802.9,shape,FALSE,TRUE,America/New_York,3,40228,1840014306
Patagonia,Patagonia,AZ,Arizona,05000US4023,Santa Cruz,31.5436,-110.7478,823,246,shape,FALSE,TRUE,America/Phoenix,3,85624,1840023118
Brookport,Brookport,IL,Illinois,05000US17127,Massac,37.1261,-88.6276,823,486,shape,FALSE,TRUE,America/Chicago,3,62910,1840006448
Hightsville,Hightsville,NC,North Carolina,05000US37129,New Hanover,34.2667,-77.9344,823,217,shape,FALSE,FALSE,America/New_York,3,28401,1840013627
Pickett,Pickett,OK,Oklahoma,05000US40123,Pontotoc,34.7795,-96.7755,822,98,shape,FALSE,FALSE,America/Chicago,3,74820,1840096490
Los Indios,Los Indios,TX,Texas,05000US48061,Cameron,26.0493,-97.7351,822,169,shape,FALSE,TRUE,America/Chicago,3,78586 78567,1840022265
Dufur,Dufur,OR,Oregon,05000US41065,Wasco,45.4531,-121.1288,822,538,shape,FALSE,TRUE,America/Los_Angeles,3,97021,1840018567
Buffalo City,Buffalo City,WI,Wisconsin,05000US55011,Buffalo,44.2203,-91.8579,822,193,shape,FALSE,TRUE,America/Chicago,3,54622,1840002377
Arizona Village,Arizona Village,AZ,Arizona,05000US4015,Mohave,34.8546,-114.5895,822,199,shape,FALSE,FALSE,America/Phoenix,3,86440,1840018338
Melbourne Village,Melbourne Village,FL,Florida,05000US12009,Brevard,28.088,-80.6652,822,545,shape,FALSE,TRUE,America/New_York,3,32904,1840017234
Crowder,Crowder,MS,Mississippi,05000US28119,Quitman,34.1729,-90.1376,822,695,shape,FALSE,TRUE,America/Chicago,3,38622,1840016646
Glenvar,Glenvar,VA,Virginia,05000US51161,Roanoke,37.276,-80.1257,821,227,shape,FALSE,FALSE,America/New_York,3,24153,1840026859
Glendale,Glendale,OR,Oregon,05000US41019,Douglas,42.7381,-123.4294,821,808,shape,FALSE,TRUE,America/Los_Angeles,3,97442,1840020031
Yates City,Yates City,IL,Illinois,05000US17095,Knox,40.7776,-90.0139,821,643,shape,FALSE,TRUE,America/Chicago,3,61572,1840011768
Chester Hill,Chester Hill,PA,Pennsylvania,05000US42033,Clearfield,40.8903,-78.2293,821,714,shape,FALSE,TRUE,America/New_York,3,16866,1840003489
West Pittsburg,West Pittsburg,PA,Pennsylvania,05000US42073,Lawrence,40.931,-80.3591,821,462,shape,FALSE,FALSE,America/New_York,3,16160,1840026380
Bradley,Bradley,ME,Maine,05000US23019,Penobscot,44.9127,-68.6246,821,155,shape,FALSE,FALSE,America/New_York,3,4411,1840152983
Winfall,Winfall,NC,North Carolina,05000US37143,Perquimans,36.2105,-76.4548,820,137,shape,FALSE,TRUE,America/New_York,3,27944 27985,1840016100
